1,3,1450,2015,142,6750002,8809258,36023,36489,22001,21223,33027,27574
687335,0,310,262,87,371,105,88327,3164,140,2037,-23,-2,6,-28,112,6749900,8809258,0,0,0,1
687353,0,315,265,107,371,119,88327,3164,135,2040,-23,-3,4,-26,224,6749894,8809258,0,0,0,1
687374,0,318,264,64,93,38,88330,3164,129,2023,-39,-4,2,-25,176,6749984,8809258,0,0,0,1
687392,0,329,271,38,835,23,88322,3164,131,2020,-44,-5,8,-27,176,6749756,8809258,0,0,0,1
687417,0,333,269,43,93,47,88330,3164,132,2025,-27,-2,7,-27,176,6749964,8809258,0,0,0,1
687437,0,335,267,60,93,71,88330,3164,124,2030,-32,-5,4,-28,160,6749978,8809258,0,0,0,1
687456,0,337,266,49,185,43,88329,3164,133,2024,-27,-4,6,-28,128,6749938,8809258,0,0,0,1
687476,0,343,268,89,371,114,88327,3164,116,2039,-34,-6,7,-26,192,6749878,8809258,0,0,0,1
687501,0,343,264,69,-93,57,88332,3164,125,2027,-47,-2,7,-26,176,6750034,8809258,0,0,0,1
687519,0,344,262,58,93,52,88330,3164,133,2026,-33,-6,7,-26,128,6749974,8809258,0,0,0,1
687540,0,351,265,78,464,90,88326,3164,139,2034,-48,-8,4,-27,160,6749870,8809258,0,0,0,1
687558,0,358,268,61,464,52,88326,3164,119,2026,-41,-4,7,-26,192,6749848,8809258,0,0,0,1
687579,0,363,269,67,371,71,88327,3164,118,2030,-18,-5,5,-24,128,6749890,8809258,0,0,0,1
687603,0,368,270,57,278,52,88328,3164,135,2026,-35,-5,6,-24,160,6749922,8809258,0,0,0,1
687622,0,377,273,63,557,67,88325,3164,129,2029,-13,-2,6,-26,160,6749830,8809258,0,0,0,1
687642,0,385,277,71,557,76,88325,3164,128,2031,-39,-4,4,-26,96,6749828,8809258,0,0,0,1
687661,0,390,278,56,371,47,88327,3164,112,2025,-46,-2,8,-27,128,6749890,8809258,0,0,0,1
687687,0,397,279,59,371,62,88327,3164,126,2028,-28,-3,5,-25,128,6749896,8809258,0,0,0,1
687706,0,403,281,69,464,76,88326,3164,134,2031,-42,-6,6,-27,160,6749856,8809258,0,0,0,1
687724,0,406,280,55,278,47,88328,3164,127,2025,-32,-1,5,-28,128,6749902,8809258,0,0,0,1
687745,0,414,283,71,557,81,88325,3164,123,2032,-37,-4,5,-28,160,6749842,8809258,0,0,0,1
687769,0,417,282,59,185,52,88329,3164,128,2026,-31,-4,4,-26,176,6749934,8809258,0,0,0,1
687790,0,418,280,39,185,28,88329,3164,118,2021,-13,-5,7,-27,160,6749940,8809258,0,0,0,1
687808,0,421,279,85,278,114,88328,3164,135,2039,-51,-5,3,-25,128,6749906,8809258,0,0,0,1
687826,0,435,287,76,928,71,88321,3164,117,2030,-28,-2,5,-26,160,6749716,8809258,0,0,0,1
687847,0,442,289,97,464,110,88326,3164,146,2038,-39,-4,3,-25,128,6749866,8809258,0,0,0,1
687872,0,444,288,72,185,57,88329,3164,135,2027,-26,-5,6,-25,176,6749934,8809258,0,0,0,1
687892,0,452,291,65,557,62,88325,3164,135,2028,-38,-5,4,-25,112,6749826,8809258,0,0,0,1
687910,0,453,289,75,278,81,88328,3164,131,2032,-46,-5,7,-24,240,6749906,8809258,0,0,0,1
687931,0,460,291,93,464,105,88326,3164,126,2037,-39,-3,4,-27,160,6749856,8809258,0,0,0,1
687955,0,467,293,67,464,52,88326,3164,119,2026,-23,-6,9,-24,192,6749866,8809258,0,0,0,1
687974,0,466,291,67,185,67,88329,3164,136,2029,-22,-3,5,-25,144,6749934,8809258,0,0,0,1
687994,0,468,289,60,278,57,88328,3164,113,2027,-26,-5,4,-27,160,6749902,8809258,0,0,0,1
688013,0,477,293,111,650,143,88324,3164,128,2045,-14,-5,7,-27,128,6749810,8809258,0,0,0,1
688033,0,479,293,154,278,181,88328,3164,133,2053,-23,-3,5,-25,128,6749910,8809258,0,0,0,1
688058,0,484,295,91,371,52,88327,3164,137,2026,-51,-3,5,-25,128,6749886,8809258,0,0,0,1
688078,0,491,298,99,557,105,88325,3164,133,2037,-31,-6,6,-24,128,6749830,8809258,0,0,0,1
688097,0,492,297,111,278,119,88328,3164,140,2040,-36,-4,8,-26,160,6749918,8809258,0,0,0,1
688115,0,489,293,66,93,38,88330,3164,112,2023,-35,-2,5,-26,144,6749966,8809258,0,0,0,1
688142,0,494,293,80,371,90,88327,3164,125,2034,-39,-4,5,-26,192,6749878,8809258,0,0,0,1
688160,0,497,292,21,371,-15,88327,3164,143,2012,-33,-9,7,-27,144,6749900,8809258,0,0,0,1
688181,0,506,294,40,650,52,88324,3164,132,2026,-34,-6,5,-26,144,6749800,8809258,0,0,0,1
688199,0,517,298,35,742,33,88323,3164,123,2022,-29,-3,1,-26,160,6749786,8809258,0,0,0,1
688224,0,523,298,45,464,52,88326,3164,125,2026,-53,-4,2,-27,112,6749870,8809258,0,0,0,1
688244,0,519,294,82,93,105,88330,3164,119,2037,-67,-5,3,-25,112,6749962,8809258,0,0,0,1
688263,0,523,295,93,464,100,88326,3164,129,2036,-57,-4,3,-24,128,6749870,8809258,0,0,0,1
688283,0,522,292,103,185,110,88329,3164,122,2038,-42,-4,8,-26,160,6749930,8809258,0,0,0,1
688302,0,522,290,15,278,-39,88328,3164,137,2007,-56,-3,8,-25,128,6749908,8809258,0,0,0,1
688328,0,520,284,26,93,33,88330,3164,133,2022,-51,-8,6,-25,128,6749972,8809258,0,0,0,1
688347,0,518,280,39,185,47,88329,3164,135,2025,-34,-3,6,-24,160,6749956,8809258,0,0,0,1
688365,0,521,281,88,464,119,88326,3164,135,2040,-36,-4,5,-24,144,6749854,8809258,0,0,0,1
688386,0,520,278,86,185,86,88329,3164,122,2033,-17,-4,4,-26,208,6749932,8809258,0,0,0,1
688410,0,515,273,106,0,119,88331,3164,130,2040,-40,-4,7,-25,160,6750004,8809258,0,0,0,1
688431,0,509,268,75,0,57,88331,3164,127,2027,-39,-3,5,-26,144,6749992,8809258,0,0,0,1
688449,0,510,267,111,371,134,88327,3164,140,2043,-30,-1,9,-27,144,6749898,8809258,0,0,0,1
688470,0,509,265,89,185,76,88329,3164,121,2031,-46,-5,3,-28,80,6749930,8809258,0,0,0,1
688488,0,504,261,63,93,47,88330,3164,140,2025,-50,-4,6,-24,112,6749962,8809258,0,0,0,1
688513,0,495,253,82,-186,95,88333,3165,139,2035,-46,-4,4,-24,128,6750026,8809468,0,0,0,1
688543,0,480,242,51,-464,33,88336,3165,126,2022,-22,-6,7,-25,128,6750088,8809468,0,0,0,1
688562,0,474,236,61,0,67,88331,3165,125,2029,-42,-7,8,-27,112,6749956,8809468,0,0,0,1
688582,0,470,232,88,93,105,88330,3165,135,2037,-47,-5,5,-26,160,6749926,8809468,0,0,0,1
688607,0,467,229,89,93,90,88330,3165,126,2034,-45,-2,7,-26,128,6749946,8809468,0,0,0,1
688627,0,469,231,187,371,248,88327,3165,121,2067,-11,-4,5,-25,208,6749842,8809468,0,0,0,1
688646,0,469,235,438,278,593,88328,3165,96,2139,-113,-13,-1,-21,208,6749874,8809468,0,0,0,1
688664,0,469,238,226,278,95,88328,3165,66,2035,-12,-3,0,-20,112,6749878,8809468,0,0,0,1
688691,0,466,237,136,93,81,88330,3165,113,2032,-62,-4,8,-23,144,6749934,8809468,0,0,0,1
688709,0,451,228,122,-372,114,88335,3165,135,2039,-59,-3,5,-27,128,6750062,8809468,0,0,0,1
688730,0,456,230,55,464,14,88326,3165,121,2018,-36,-6,2,-24,128,6749808,8809468,0,0,0,1
688748,0,456,229,62,278,67,88328,3165,119,2029,-33,-5,5,-23,144,6749880,8809468,0,0,0,1
688769,0,454,227,109,185,138,88329,3165,121,2044,-22,-4,14,-25,96,6749902,8809468,0,0,0,1
688793,0,449,222,53,0,19,88331,3165,126,2019,-24,-8,8,-23,160,6749954,8809468,0,0,0,1
688812,0,445,218,49,93,47,88330,3165,121,2025,-20,-4,10,-25,144,6749920,8809468,0,0,0,1
688832,0,448,218,45,371,43,88327,3165,133,2024,-15,-2,-1,-26,112,6749850,8809468,0,0,0,1
688850,0,437,210,0,-186,-29,88333,3165,155,2009,-32,-2,6,-26,144,6750016,8809468,0,0,0,1
688875,0,432,204,34,0,57,88331,3165,129,2027,-46,-1,4,-25,176,6749962,8809468,0,0,0,1
688896,0,437,206,51,464,62,88326,3165,115,2028,-49,-3,4,-25,112,6749814,8809468,0,0,0,1
688914,0,430,202,176,0,253,88331,3165,153,2068,-43,-3,2,-26,160,6749962,8809468,0,0,0,1
688934,0,428,201,90,185,38,88329,3165,137,2023,-21,-6,8,-25,128,6749900,8809468,0,0,0,1
688953,0,427,200,90,185,90,88329,3165,118,2034,-38,-4,9,-26,160,6749894,8809468,0,0,0,1
688977,0,423,197,81,93,76,88330,3165,134,2031,-49,-5,6,-25,144,6749932,8809468,0,0,0,1
688998,0,478,227,33,2599,4,88303,3165,103,2016,-49,-7,7,-40,128,6749160,8809468,31,0,0,1
689018,0,539,261,51,2878,62,88300,3165,147,2028,-17,-2,4,-26,224,6749068,8809468,31,0,0,1
689037,0,594,291,81,2692,100,88302,3165,148,2036,-18,-1,-9,6,144,6749132,8809468,31,0,0,1
689063,0,650,321,72,2692,67,88302,3165,136,2029,-16,3,-6,-45,48,6749140,8809468,0,0,0,1
689084,0,639,313,127,-93,162,88332,3165,148,2049,-26,-3,3,-26,32,6750000,8809468,0,0,0,1
689102,0,626,303,42,-186,-10,88333,3165,138,2013,-51,-2,7,-24,128,6750030,8809468,0,0,0,1
689123,0,615,295,89,-93,119,88332,3165,140,2040,-46,-2,4,-27,144,6749978,8809468,0,0,0,1
689147,0,603,286,104,-186,114,88333,3165,143,2039,-57,-3,7,-28,128,6750028,8809468,0,0,0,1
689166,0,590,278,101,-186,100,88333,3165,115,2036,-69,-7,3,-29,96,6750014,8809468,0,0,0,1
689186,0,582,271,74,0,57,88331,3165,126,2027,-36,-9,7,-29,144,6749966,8809468,0,0,0,1
689205,0,573,265,57,0,47,88331,3165,108,2025,-38,-6,8,-24,128,6749952,8809468,0,0,0,1
689225,0,571,262,110,278,143,88328,3165,126,2045,-35,-3,8,-26,144,6749886,8809468,0,0,0,1
689250,0,564,258,112,0,114,88331,3165,129,2039,-17,-5,6,-28,112,6749956,8809468,0,0,0,1
689270,0,561,254,42,185,0,88329,3165,143,2015,-35,-5,-2,-25,192,6749910,8809468,0,0,0,1
689289,0,554,249,69,93,86,88330,3165,160,2033,-20,-2,1,-23,160,6749944,8809468,0,0,0,1
689307,0,553,277,2745,278,4400,88328,3165,172,2934,-295,13,15,-24,160,6749884,8809468,0,0,0,1
689334,0,538,1278,67518,-1393,107551,88346,3165,96,24476,592,49,21,17,1040,6750382,8809468,0,0,0,1
689352,0,563,2968,106438,-279,130492,88334,3165,134,29267,1085,127,-73,49,2080,6750036,8809468,0,0,0,1
689373,0,624,5436,125998,-650,138087,88338,3165,234,32767,678,145,-46,73,2448,6750168,8809468,0,0,0,1
689393,0,774,8214,145899,1207,158199,88318,3165,1049,32767,-371,124,-29,82,2784,6749594,8809468,0,0,0,1
689414,0,989,11424,157052,1300,163945,88317,3165,1411,32767,-201,-4,103,20,2880,6749574,8809468,0,0,0,1
689438,0,1299,15228,160128,835,162030,88322,3165,232,32767,961,-27,7,-24,2848,6749710,8809468,0,0,0,1
689471,1,1883,20320,149284,1857,142582,88311,3165,-1396,31792,2219,-227,-232,32,2576,6749380,8809468,0,0,0,1
689491,1,2323,23225,143230,2599,139489,88303,3165,538,31146,892,-36,-432,-295,2464,6749164,8809468,0,0,0,1
689510,1,2795,25891,138787,3063,136041,88298,3165,-1009,30426,235,208,-313,-89,2416,6749036,8809468,0,0,0,1
689530,1,3354,28641,135989,3899,134260,88289,3165,311,30054,556,263,-508,-101,2384,6748772,8809468,0,0,0,1
689555,1,4101,31993,133384,3713,131775,88291,3165,-156,29535,281,404,-349,-73,2400,6748822,8809468,0,0,0,1
689575,1,4756,34667,134159,4270,134638,88285,3165,191,30133,549,469,-363,-108,2368,6748642,8809468,0,0,0,1
689594,1,5439,37172,130685,5477,128538,88272,3165,372,28859,313,537,-301,-132,2336,6748290,8809468,0,0,0,1
689614,1,6209,39766,128878,6220,127762,88264,3165,167,28697,462,591,-258,-115,2272,6748046,8809468,0,0,0,1
689641,1,7346,43229,127315,8076,126350,88244,3165,349,28402,919,617,-154,-119,2272,6747502,8809468,0,0,0,1
689659,1,8159,45537,127940,8726,128327,88237,3165,295,28815,681,613,-50,-115,2304,6747294,8809468,0,0,0,1
689680,1,9179,48240,127588,10676,127370,88216,3165,171,28615,873,586,7,-119,2240,6746690,8809468,0,0,0,1
689698,1,10104,50514,123836,11604,121518,88206,3165,93,27393,796,530,92,-135,2240,6746424,8809468,0,0,0,1
689719,1,11242,53178,126724,13275,128509,88188,3165,41,28853,866,453,169,-148,2176,6745904,8809468,0,0,0,1
689745,1,12704,56436,122728,14296,120259,88177,3165,-39,27130,1113,285,270,-111,2176,6745592,8809468,0,0,0,1
689764,1,13849,58767,120542,15967,119191,88159,3165,-151,26907,909,146,336,-123,2208,6745078,8809468,0,0,0,1
689784,1,15101,61172,117496,17267,115614,88145,3165,204,26160,938,24,347,-97,2128,6744694,8809468,0,0,0,1
689805,1,16453,63625,114593,18195,112799,88135,3165,-1,25572,1242,-108,365,-105,2160,6744406,8809468,0,0,0,1
689829,1,18032,66324,110160,18938,107421,88127,3165,52,24449,1122,-282,373,-93,2080,6744178,8809468,0,0,0,1
689850,1,19450,68612,108260,19495,107086,88121,3165,-4,24379,1228,-411,337,-92,1952,6744008,8809468,0,0,0,1
689870,1,20839,70751,106256,20609,105018,88109,3165,21,23947,985,-500,267,-98,1888,6743672,8809468,0,0,0,1
689889,1,22162,72715,103661,20609,102058,88109,3165,168,23329,692,-570,74,-89,1856,6743652,8809468,0,0,0,1
689915,1,24028,75378,103798,21537,103883,88099,3165,-15,23710,432,-622,-265,-80,1856,6743368,8809468,0,0,0,1
689936,1,25560,77447,98671,22651,95503,88087,3165,59,21960,427,-590,-292,-80,1824,6743028,8809468,0,0,0,1
689954,1,26910,79169,97000,24415,95968,88068,3165,207,22057,357,-538,-293,-82,1744,6742496,8809468,0,0,0,1
689975,1,28513,81125,94213,25255,92491,88059,3165,138,21331,236,-452,-428,-66,1792,6742256,8809468,0,0,0,1
689993,1,29904,82759,92965,26380,92194,88047,3165,-52,21269,64,-294,-287,-56,1696,6741900,8809468,0,0,0,1
690020,1,32089,85245,94450,28535,95369,88024,3165,266,21932,80,-56,43,-46,1696,6741252,8809468,0,0,0,1
690038,1,33554,86878,92996,30034,92099,88008,3165,285,21249,-50,135,437,-26,1728,6740806,8809468,0,0,0,1
690059,1,35308,88763,91683,31627,90873,87991,3165,90,20993,129,314,915,-12,1728,6740326,8809468,0,0,0,1
690079,1,37013,90547,91874,33502,91993,87971,3165,224,21227,186,429,750,28,1696,6739750,8809468,0,0,0,1
690104,1,39198,92761,90323,34720,89365,87958,3165,5,20678,341,520,917,83,1648,6739386,8809468,0,0,0,1
690124,1,40975,94493,88715,36969,87722,87934,3165,-56,20335,496,532,1058,98,1664,6738702,8809468,0,0,0,1
690143,1,42700,96125,88456,39218,88297,87910,3165,43,20455,794,457,505,103,1616,6738028,8809468,0,0,0,1
690163,1,44560,97842,87821,41186,87430,87889,3165,-46,20274,955,326,-241,77,1568,6737406,8809468,0,0,0,1
690184,1,46574,99643,87144,44091,86726,87858,3165,-150,20127,1010,167,-956,40,1600,6736530,8809468,0,0,0,1
690208,1,48904,101683,87048,45403,86990,87844,3165,-233,20182,966,-40,-1696,6,1632,6736134,8809468,0,0,0,1
690229,1,50970,103437,85280,47371,84188,87823,3165,-7,19597,926,-188,-2158,7,1520,6735544,8809468,0,0,0,1
690247,1,52756,104915,84791,49058,84490,87805,3165,83,19660,772,-263,-2370,46,1520,6735022,8809468,0,0,0,1
690268,1,54877,106634,84433,50744,84212,87787,3165,-87,19602,954,-324,-2198,79,1520,6734514,8809468,0,0,0,1
690294,1,57562,108756,83982,52806,83705,87765,3165,94,19496,482,-310,-1459,102,1584,6733912,8809468,0,0,0,1
690313,1,59515,110264,82937,54305,82292,87749,3165,-393,19201,398,-280,-1064,93,1552,6733448,8809468,0,0,0,1
690333,1,61606,111833,81667,56180,80884,87729,3165,-289,18907,483,-218,-838,44,1504,6732876,8809468,0,0,0,1
690354,1,63827,113465,81671,57866,81674,87711,3165,-15,19072,205,-136,-725,-19,1488,6732362,8809468,0,0,0,1
690378,1,66426,115352,82563,60397,83116,87684,3165,-367,19373,104,-5,-514,-113,1568,6731588,8809468,0,0,0,1
690399,1,68719,116968,80010,62739,78433,87659,3165,-141,18395,421,85,-612,-156,1472,6730890,8809468,0,0,0,1
690419,1,70925,118460,78217,64707,77111,87638,3165,-320,18119,548,118,-533,-207,1456,6730304,8809468,0,0,0,1
690438,1,73037,119844,76959,66863,76182,87615,3165,4,17925,503,136,-531,-207,1456,6729646,8809468,0,0,0,1
690458,1,75315,121289,75555,69674,74688,87585,3165,-146,17613,553,135,-16,-189,1504,6728782,8809468,0,0,0,1
690483,1,78212,123073,74574,71923,73970,87561,3165,123,17463,646,110,715,-96,1376,6728100,8809468,0,0,0,1
690503,1,80549,124482,74413,74734,74315,87531,3165,23,17535,706,78,808,-16,1344,6727272,8809468,0,0,0,1
690524,1,83027,125941,73103,76796,72294,87509,3165,6,17113,646,38,978,48,1408,6726628,8809468,0,0,0,1
690542,1,85158,127159,72034,79045,71375,87485,3165,-77,16921,601,7,1241,111,1344,6725952,8809468,0,0,0,1
690569,1,88437,128986,71007,81200,70374,87462,3165,-316,16712,684,3,1346,131,1360,6725312,8809468,0,0,0,1
690589,1,90864,130297,70062,83918,69479,87433,3165,-347,16525,759,1,711,55,1296,6724486,8809468,0,0,0,1
690608,1,93176,131509,68526,86073,67578,87410,3165,-355,16128,659,-1,55,-23,1328,6723840,8809468,0,0,0,1
690628,1,95647,132782,68753,88416,68894,87385,3165,-181,16403,733,-16,-302,-106,1312,6723124,8809468,0,0,0,1
