MPU Pad,H3LIS Pad,Pressure Pad,Temperature Pad,C1,C2,C3,C4,C5,C6,Line Count,,,,,,,,
917,-48,6233832,8497154,0,42640,40615,26575,24961,31880,28219,393,,,,,,,,,,
Time (ms),Status,Altitude (mm),Velocity (mm/s),Acceleration (mm/s2),Altitude Barometric (mm),Acceleration Axial (mm/s2),Pressure (Pa),Temperature (100*degC),Acceleration MPU_X (2byte 16g),Acceleration MPU_Y (2byte 16g),Acceleration MPU_Z (2byte 16g),Rotation MPU_X (2byte 2000deg/s),Rotation MPU_Y (2byte 2000deg/s),Rotation MPU_Z (2byte 2000deg/s),Acceleration H3LIS Y (2byte 200g),MS5607 Pressure (4byte),MS5607 Temperature (4byte),Voltage (10bit),Continuity Apogee (10bit),Continuity Main (10bit),Continuity Third (10bit)
32297,0,-11858,-15172,-7652,0,-7575,93367,3136,-150,1909,49,-40,9,22,48,6233568,8499168,16,14,9,10
32321,0,-11881,-15162,-7940,-355,-8121,93371,3138,-99,2023,55,7,66,1,16,6233568,8499680,15,13,10,9
32346,0,-11908,-15154,-7825,0,-7757,93367,3136,-104,1947,16,-41,30,-30,-16,6233568,8499168,15,14,8,8
32376,0,-12017,-15189,-7938,-355,-8010,93371,3138,-114,2000,30,-162,9,15,80,6233568,8499680,15,13,9,9
32400,0,-12025,-15170,-7836,0,-7776,93367,3136,-101,1951,48,-99,22,-8,64,6233568,8499168,15,14,9,9
32422,0,-12004,-15138,-7918,0,-7972,93367,3136,-88,1992,45,-113,36,2,48,6233568,8499168,15,14,10,10
32446,0,-12069,-15155,-7977,-1952,-8015,93389,3136,-82,2001,72,-75,35,-22,48,6234080,8499168,15,13,10,9
32477,0,-12235,-15222,-7839,-1952,-7757,93389,3136,-95,1947,82,-56,36,-45,48,6234080,8499168,15,13,9,8
32501,0,-12238,-15201,-7984,0,-8077,93367,3136,-82,2014,49,16,47,-40,16,6233568,8499168,15,14,8,10
32523,0,-12267,-15199,-7946,-1952,-7924,93389,3136,-105,1982,14,183,57,-115,80,6234080,8499168,16,13,9,9
32546,0,-12256,-15170,-7783,0,-7685,93367,3136,-95,1932,65,169,28,-49,48,6233568,8499168,15,13,9,9
32574,0,-12317,-15174,-7658,0,-7584,93367,3136,-114,1911,7,-58,-20,3,16,6233568,8499168,15,14,9,9
32597,0,-12303,-15142,-7862,0,-7991,93367,3136,-109,1996,-10,-85,25,27,32,6233568,8499168,15,14,10,10
32621,0,-12305,-15120,-7852,0,-7848,93367,3136,-122,1966,5,-102,20,-22,32,6233568,8499168,14,13,9,9
32646,0,-12313,-15101,-7838,266,-7833,93364,3134,-118,1963,34,-110,34,40,16,6233568,8498656,15,13,10,9
32670,0,-12314,-15081,-7964,0,-8044,93367,3136,-112,2007,32,-46,27,-36,32,6233568,8499168,15,13,9,9
32699,0,-12387,-15100,-8015,0,-8049,93367,3136,-94,2008,19,64,57,-5,64,6233568,8499168,15,13,9,9
32722,0,-12426,-15108,-8188,-1952,-8298,93389,3136,-113,2060,25,39,36,-53,16,6234080,8499168,14,14,9,9
32747,0,-12438,-15097,-7982,0,-7857,93367,3136,-105,1968,49,-52,54,-50,48,6233568,8499168,15,13,10,10
32772,0,-12396,-15050,-7814,1863,-7714,93346,3136,-123,1938,18,-59,47,-11,16,6233056,8499168,14,14,9,9
32801,0,-12465,-15063,-7842,0,-7862,93367,3136,-125,1969,2,-69,34,-37,16,6233568,8499168,14,14,10,9
32826,0,-12519,-15071,-7832,-1597,-7828,93385,3134,-158,1962,-43,-34,37,-38,64,6234080,8498656,15,14,9,9
32850,0,-12558,-15071,-7810,-1597,-7800,93385,3134,-142,1956,7,-48,-2,-14,48,6234080,8498656,14,13,9,10
32875,0,-12611,-15078,-7817,-1597,-7824,93385,3134,-155,1961,39,-65,10,-16,48,6234080,8498656,14,13,9,9
32906,0,-12649,-15070,-7860,1863,-7891,93346,3136,-125,1975,48,-92,28,-11,16,6233056,8499168,15,13,10,7
32930,0,-12572,-15003,-7770,2217,-7718,93342,3134,-68,1939,41,-70,33,10,48,6233056,8498656,15,13,9,11
32955,0,-12621,-15010,-7914,-1597,-8006,93385,3134,-102,1999,10,-100,20,21,32,6234080,8498656,15,13,9,9
32979,0,-12647,-15007,-8055,-1331,-8144,93382,3133,-137,2028,-16,-42,36,-44,48,6234080,8498144,15,14,8,9
33010,0,-12717,-15026,-8013,621,-7991,93360,3133,-113,1996,-14,-68,46,-75,48,6233568,8498144,14,13,9,9
33035,0,-12707,-14997,-7737,266,-7570,93364,3134,-133,1908,16,-143,13,-17,0,6233568,8498656,15,14,9,9
33059,0,-12729,-14987,-7763,-1331,-7781,93382,3133,-121,1952,25,-92,19,-19,48,6234080,8498144,15,14,9,10
33083,0,-12640,-14914,-7855,2484,-7915,93339,3133,-135,1980,-2,-87,16,-14,32,6233056,8498144,14,13,9,9
33112,0,-12677,-14911,-7824,621,-7809,93360,3133,-101,1958,7,-103,29,3,64,6233568,8498144,15,15,8,9
33135,0,-12684,-14897,-7958,-1331,-8044,93382,3133,-107,2007,2,-78,19,2,64,6234080,8498144,15,13,9,10
33160,0,-12672,-14875,-8086,266,-8168,93364,3134,-133,2033,7,-103,10,0,32,6233568,8498656,15,13,10,9
33184,0,-12693,-14871,-7902,-1331,-7790,93382,3133,-147,1954,3,-92,5,-66,64,6234080,8498144,15,13,9,9
33207,0,-12643,-14822,-7718,621,-7608,93360,3133,-115,1916,2,-80,37,-14,32,6233568,8498144,14,13,10,8
33238,0,-12765,-14866,-7868,-1331,-7963,93382,3133,-108,1990,28,-75,33,0,32,6234080,8498144,14,14,9,8
33263,0,-12740,-14832,-7859,621,-7857,93360,3133,-106,1968,33,-97,33,-28,64,6233568,8498144,14,14,9,10
33287,0,-12700,-14792,-7886,621,-7905,93360,3133,-137,1978,18,-78,34,11,64,6233568,8498144,16,12,9,9
33311,0,-12662,-14754,-7970,621,-8025,93360,3133,-135,2003,-5,-65,30,14,16,6233568,8498144,15,13,9,9
33341,0,-12709,-14762,-7946,621,-7934,93360,3133,-92,1984,26,-75,21,-23,32,6233568,8498144,14,14,9,9
33366,0,-12729,-14758,-7966,-976,-7982,93378,3131,-123,1994,38,-71,18,-30,32,6234080,8497632,15,13,9,10
33391,0,-12694,-14721,-7926,887,-7905,93357,3131,-64,1978,39,-47,35,-22,16,6233568,8497632,15,13,9,9
33415,0,-12700,-14707,-7784,-976,-7699,93378,3131,-102,1935,4,-91,34,13,32,6234080,8497632,15,14,10,9
33445,0,-12736,-14707,-7898,887,-7972,93357,3131,-111,1992,18,-90,21,-26,48,6233568,8497632,16,14,9,12
33470,0,-12699,-14669,-7927,887,-7948,93357,3131,-131,1987,-14,-42,34,9,96,6233568,8497632,15,14,10,9
33495,0,-12716,-14664,-7953,-976,-7972,93378,3131,-112,1992,11,-83,20,-35,48,6234080,8497632,15,13,9,9
33520,0,-12733,-14657,-7759,-976,-7642,93378,3131,-83,1923,67,-107,11,20,32,6234080,8497632,15,12,8,10
33549,0,-12805,-14680,-7951,-976,-8073,93378,3131,-111,2013,56,-105,41,15,32,6234080,8497632,14,14,9,9
33573,0,-12751,-14634,-7974,887,-7991,93357,3131,-89,1996,59,-102,21,-38,48,6233568,8497632,14,15,8,10
33598,0,-12765,-14626,-7773,-976,-7651,93378,3131,-136,1925,50,-125,38,-7,32,6234080,8497632,14,13,10,11
33621,0,-12687,-14566,-7888,1242,-7963,93353,3129,-136,1990,42,-75,43,-4,16,6233568,8497120,15,14,9,9
33650,0,-12749,-14582,-7764,-621,-7690,93374,3129,-144,1933,24,-82,7,-20,48,6234080,8497120,14,13,9,8
33674,0,-12748,-14567,-7888,-976,-7967,93378,3131,-132,1991,26,-73,8,3,16,6234080,8497632,15,14,8,9
33696,0,-12656,-14500,-7861,1242,-7848,93353,3129,-131,1966,57,-131,-17,3,-16,6233568,8497120,14,13,9,9
33718,0,-12620,-14468,-7910,-621,-7943,93374,3129,-91,1986,83,-72,12,4,16,6234080,8497120,15,13,9,9
33740,0,-12586,-14437,-7891,-621,-7881,93374,3129,-84,1973,58,-53,37,1,48,6234080,8497120,15,13,9,9
33769,0,-12650,-14460,-7948,-621,-7986,93374,3129,-81,1995,9,-87,8,6,32,6234080,8497120,15,14,9,10
33792,0,-12629,-14436,-7870,-621,-7824,93374,3129,-89,1961,92,-38,41,-35,80,6234080,8497120,15,13,10,9
33815,0,-12608,-14414,-7991,-621,-8068,93374,3129,-101,2012,29,95,61,-34,64,6234080,8497120,15,13,10,9
33839,0,-12658,-14432,-7930,-2573,-7895,93396,3129,-94,1976,59,283,61,-84,64,6234592,8497120,15,14,9,10
33869,0,-12735,-14463,-7960,-621,-7982,93374,3129,-121,1994,37,1373,162,-125,32,6234080,8497120,15,13,9,9
33892,0,-12712,-14442,-8152,-621,-8274,93374,3129,-138,2055,-128,1628,195,-83,32,6234080,8497120,14,13,9,9
33916,0,-12650,-14408,-8649,1242,-8959,93353,3129,-295,2198,-315,2132,-99,-208,112,6233568,8497120,15,13,9,10
33941,0,-12649,-14413,-8619,-355,-8604,93371,3128,-62,2124,-364,3270,45,-131,48,6234080,8496608,15,13,9,9
33971,0,-12718,-14450,-8078,-355,-7747,93371,3128,-105,1945,-545,3698,206,-417,32,6234080,8496608,15,13,9,13
33996,0,-12714,-14432,-7590,-355,-7292,93371,3128,-160,1850,-782,2988,12,-206,16,6234080,8496608,14,13,9,10
34020,0,-12704,-14412,-7887,-621,-8073,93374,3129,-185,2013,-846,2477,-38,-229,48,6234080,8497120,15,14,9,9
34045,0,-12700,-14393,-7630,-355,-7474,93371,3128,-236,1888,-997,2887,101,-250,32,6234080,8496608,15,14,9,7
34075,0,-12711,-14374,-7452,1508,-7345,93350,3128,-176,1861,-1384,4385,31,-71,16,6233568,8496608,15,13,8,8
34098,0,-12667,-14322,-7058,0,-6818,93367,3126,-166,1751,-1705,6394,-197,-127,16,6234080,8496096,15,13,9,8
34121,0,-12634,-14268,-6701,-355,-6483,93371,3128,-189,1681,-1955,8583,-446,-390,64,6234080,8496608,15,13,10,10
34146,0,-12574,-14174,-5333,1508,-4491,93350,3128,-184,1265,-2242,10248,-464,-1006,-16,6233568,8496608,15,14,8,9
34177,0,-12648,-14067,-1949,-355,139,93371,3128,-226,298,-2168,11691,118,-1047,-96,6234080,8496608,15,12,9,7
34203,0,-12645,-13846,1630,-355,3841,93371,3128,-258,-475,-1999,12022,900,-704,-144,6234080,8496608,13,13,10,5
34226,0,-12587,-13545,4747,0,6671,93367,3126,-211,-1066,-2031,11334,1543,3,-224,6234080,8496096,14,12,9,10
34250,0,-12547,-13191,6825,-355,8107,93371,3128,-146,-1366,-1957,10217,1798,444,-240,6234080,8496608,14,13,10,9
34274,0,-12437,-12756,8571,1863,9649,93346,3126,-180,-1688,-1774,8519,1423,338,-240,6233568,8496096,14,14,9,9
34304,0,-12400,-12240,9653,1508,10319,93350,3128,-217,-1828,-1306,5200,691,528,-256,6233568,8496608,15,14,9,10
34328,0,-12269,-11763,9743,1863,9797,93346,3126,-150,-1719,-1240,2133,16,420,-272,6233568,8496096,15,13,10,9
34353,0,-12143,-11273,10136,1863,10377,93346,3126,-159,-1840,-1003,310,-466,24,-240,6233568,8496096,15,14,8,9
34377,0,-12005,-10760,12482,1597,13930,93346,3126,-163,-1992,-815,-43,-510,-44,-256,6233568,8496096,15,14,9,9
34408,0,-11992,-10163,13271,-621,13757,93371,3128,-198,-1956,-864,520,-357,-89,-240,6234080,8496608,15,13,9,10
34432,0,-11885,-9634,13854,-266,14212,93367,3126,-181,-2051,-721,840,-198,-58,-512,6234080,8496096,15,15,9,9
34457,0,-11788,-9096,13840,-621,13829,93371,3128,-242,-1971,-726,624,-137,3,-288,6234080,8496608,14,13,9,8
34481,0,-11662,-8570,13630,-266,13499,93367,3126,-225,-1902,-781,137,-234,-116,-256,6234080,8496096,16,14,9,9
34513,0,-11589,-7935,13772,-266,13858,93367,3126,-198,-1977,-709,-256,-226,-242,-256,6234080,8496096,14,14,10,12
34538,0,-11393,-7362,13957,1597,14069,93346,3126,-132,-2021,-830,-134,-252,-240,-272,6233568,8496096,15,13,9,9
34562,0,-11237,-6831,14347,-266,14586,93367,3126,-100,-2129,-786,108,-130,-143,-288,6234080,8496096,15,13,8,10
34586,0,-11030,-6278,14122,1242,13982,93350,3128,-134,-2003,-675,175,30,-35,-272,6233568,8496608,15,12,9,9
34617,0,-10843,-5622,14245,1597,14318,93346,3126,-112,-2073,-860,-36,-75,-145,-240,6233568,8496096,15,14,9,10
34642,0,-10677,-5091,14267,-621,14279,93371,3128,-91,-2065,-786,-330,-314,-137,-288,6234080,8496608,15,13,9,10
34668,0,-10496,-4541,14296,-266,14313,93367,3126,-115,-2072,-707,-582,-212,-63,-272,6234080,8496096,15,14,10,9
34693,0,-10314,-4017,14204,-621,14145,93371,3128,-124,-2037,-717,-353,-81,44,-272,6234080,8496608,15,14,9,9
34722,0,-10127,-3434,14145,-266,14107,93367,3126,-111,-2029,-803,121,-9,-6,-224,6234080,8496096,15,14,9,9
